flags	build_time	runtime
"-Cdebug-assertions=yes"	23.487242937088013	42.31608963012695
"-Copt-level=1"	25.141737461090088	38.83742094039917
"-Copt-level=2"	28.984944820404053	36.4769082069397
"-Copt-level=3"	29.720255851745605	35.55020189285278
"-Cpanic=abort"	19.601841688156128	34.921568155288696
"-Cstrip=debuginfo"	20.73721981048584	35.3940315246582
"-Cstrip=symbols"	22.282995223999023	35.44385313987732
"-Ccode-model=small"	21.153507471084595	35.53171682357788
"-Ccode-model=medium"	20.94872546195984	35.95074009895325
"-Ccode-model=large"	21.385819911956787	35.978307008743286
default	20.95503830909729	35.52781534194946
"-Coverflow-checks=yes"	22.612833738327026	40.337071895599365
"-Ctarget-cpu=x86-64"	20.943958282470703	35.570297718048096
"-Ctarget-cpu=x86-64-v2"	21.17418360710144	34.896191358566284
"-Ctarget-cpu=x86-64-v3"	20.839712858200073	33.64554262161255
"-Ctarget-cpu=x86-64-v4"	20.663933992385864	33.58905506134033
"-Ctarget-cpu=native"	22.675320863723755	33.557405948638916
"-Cllvm-args=--inline-threshold=5"	19.787367820739746	36.237708568573
"-Cllvm-args=--inline-threshold=50"	20.071653842926025	35.950151681900024
"-Cllvm-args=--inline-threshold=250"	20.96640682220459	35.49471974372864
"-Cllvm-args=--inline-threshold=100000"	29.207822799682617	35.45374846458435
"-Ccodegen-units=1"	31.442368268966675	35.13257384300232
"-Ccodegen-units=16"	20.858230352401733	35.30895662307739
"-Ccodegen-units=256"	21.564533710479736	35.49067187309265
"-Cdebuginfo=0"	20.38178539276123	35.44996190071106
"-Cdebuginfo=1"	23.16878056526184	35.449381828308105
"-Cdebuginfo=2"	24.2977511882782	35.051843881607056
"-Cdebug-assertions=yes"	23.23176121711731	42.804961919784546
"-Copt-level=1"	25.00186514854431	38.8431179523468
"-Copt-level=2"	28.859359741210938	36.83204746246338
"-Copt-level=3"	29.614874839782715	35.59972929954529
"-Cpanic=abort"	19.55136728286743	35.312023401260376
"-Cstrip=debuginfo"	21.1710045337677	35.65075087547302
"-Cstrip=symbols"	21.14339303970337	36.427314043045044
"-Ccode-model=small"	21.086534023284912	35.445587158203125
"-Ccode-model=medium"	20.8433256149292	35.83621406555176
"-Ccode-model=large"	21.310862064361572	35.926823139190674
default	20.90525484085083	35.72277116775513
"-Coverflow-checks=yes"	21.083204746246338	40.336665391922
"-Ctarget-cpu=x86-64"	20.567243099212646	35.43896198272705
"-Ctarget-cpu=x86-64-v2"	20.448648691177368	35.217426776885986
"-Ctarget-cpu=x86-64-v3"	21.2504243850708	33.608071088790894
"-Ctarget-cpu=x86-64-v4"	20.884230375289917	33.57952547073364
"-Ctarget-cpu=native"	22.855422258377075	33.498148918151855
"-Cllvm-args=--inline-threshold=5"	18.878434419631958	35.962801456451416
"-Cllvm-args=--inline-threshold=50"	19.95910668373108	35.97123098373413
"-Cllvm-args=--inline-threshold=250"	21.00531244277954	35.38403367996216
"-Cllvm-args=--inline-threshold=100000"	29.169999837875366	35.75437831878662
"-Ccodegen-units=1"	31.744272708892822	35.02492117881775
"-Ccodegen-units=16"	21.55795168876648	35.11395812034607
"-Ccodegen-units=256"	21.706692218780518	35.252281188964844
"-Cdebuginfo=0"	21.243242740631104	35.536112785339355
"-Cdebuginfo=1"	22.21604347229004	35.70494031906128
"-Cdebuginfo=2"	24.382744789123535	35.08966517448425
"-Cdebug-assertions=yes"	23.266786098480225	42.256094217300415
"-Copt-level=1"	25.1506667137146	38.88711953163147
"-Copt-level=2"	29.450682878494263	36.58946084976196
"-Copt-level=3"	30.145723819732666	35.75169920921326
"-Cpanic=abort"	19.29932475090027	35.026007413864136
"-Cstrip=debuginfo"	22.04448628425598	35.6212375164032
"-Cstrip=symbols"	20.54873037338257	35.47764992713928
"-Ccode-model=small"	20.63011932373047	35.55737352371216
"-Ccode-model=medium"	21.12308955192566	35.73720836639404
"-Ccode-model=large"	21.604034900665283	35.89499545097351
default	20.919353485107422	35.52604389190674
"-Coverflow-checks=yes"	21.323285818099976	40.48725080490112
"-Ctarget-cpu=x86-64"	21.199899673461914	35.627559661865234
"-Ctarget-cpu=x86-64-v2"	22.424253940582275	35.34736204147339
"-Ctarget-cpu=x86-64-v3"	21.066527128219604	33.6164493560791
"-Ctarget-cpu=x86-64-v4"	21.222731590270996	33.704312801361084
"-Ctarget-cpu=native"	21.230246782302856	33.751425981521606
"-Cllvm-args=--inline-threshold=5"	19.43249535560608	36.16303539276123
"-Cllvm-args=--inline-threshold=50"	19.7734272480011	35.97913098335266
"-Cllvm-args=--inline-threshold=250"	20.682188272476196	35.38249754905701
"-Cllvm-args=--inline-threshold=100000"	29.063096284866333	35.617377042770386
"-Ccodegen-units=1"	31.860321760177612	34.914130210876465
"-Ccodegen-units=16"	21.130929231643677	35.21146321296692
"-Ccodegen-units=256"	22.88158130645752	35.42547059059143
"-Cdebuginfo=0"	20.772289752960205	35.515151500701904
"-Cdebuginfo=1"	22.085456371307373	35.42888283729553
"-Cdebuginfo=2"	24.811697959899902	35.24707889556885
"-Cdebug-assertions=yes"	22.17921781539917	42.40418720245361
"-Copt-level=1"	25.39859390258789	38.80307364463806
"-Copt-level=2"	29.83409810066223	36.56647086143494
"-Copt-level=3"	30.496012687683105	35.424482583999634
"-Cpanic=abort"	21.051323413848877	34.93543982505798
"-Cstrip=debuginfo"	20.9089298248291	35.55027675628662
"-Cstrip=symbols"	20.687406539916992	35.518303632736206
"-Ccode-model=small"	21.21525263786316	35.547096967697144
"-Ccode-model=medium"	22.57835340499878	35.70374155044556
"-Ccode-model=large"	22.856995105743408	35.88824415206909
default	21.116007804870605	35.51454567909241
"-Coverflow-checks=yes"	21.49906587600708	40.31382989883423
"-Ctarget-cpu=x86-64"	20.747204303741455	35.63048315048218
"-Ctarget-cpu=x86-64-v2"	20.944546461105347	35.15401554107666
"-Ctarget-cpu=x86-64-v3"	22.51079773902893	33.57728838920593
"-Ctarget-cpu=x86-64-v4"	21.29451608657837	33.59748291969299
"-Ctarget-cpu=native"	21.135353803634644	33.45691537857056
"-Cllvm-args=--inline-threshold=5"	19.358643293380737	36.16008377075195
"-Cllvm-args=--inline-threshold=50"	20.059496641159058	36.029414892196655
"-Cllvm-args=--inline-threshold=250"	20.86591911315918	35.54117965698242
"-Cllvm-args=--inline-threshold=100000"	28.634804487228394	35.61149787902832
"-Ccodegen-units=1"	33.23681402206421	35.179099321365356
"-Ccodegen-units=16"	21.47489047050476	35.20337748527527
"-Ccodegen-units=256"	22.955642223358154	35.40338397026062
"-Cdebuginfo=0"	21.023146390914917	35.58698129653931
"-Cdebuginfo=1"	22.406728267669678	35.539716720581055
"-Cdebuginfo=2"	25.725616455078125	35.219491481781006
"-Cdebug-assertions=yes"	21.914660215377808	42.46233153343201
"-Copt-level=1"	25.81570863723755	38.77991080284119
"-Copt-level=2"	29.241495609283447	36.5702166557312
"-Copt-level=3"	30.864169120788574	35.503732442855835
"-Cpanic=abort"	19.993231534957886	34.85884189605713
"-Cstrip=debuginfo"	22.51974320411682	35.53572082519531
"-Cstrip=symbols"	21.092418670654297	35.48681902885437
"-Ccode-model=small"	20.969414949417114	35.56851124763489
"-Ccode-model=medium"	21.257411241531372	35.78186225891113
"-Ccode-model=large"	21.455315113067627	35.894190311431885
default	20.669009685516357	35.47743844985962
"-Coverflow-checks=yes"	21.45939302444458	40.549721240997314
"-Ctarget-cpu=x86-64"	20.718482971191406	35.494837045669556
"-Ctarget-cpu=x86-64-v2"	21.060413599014282	35.319729804992676
"-Ctarget-cpu=x86-64-v3"	22.580740213394165	33.62522292137146
"-Ctarget-cpu=x86-64-v4"	20.85374641418457	33.62975525856018
"-Ctarget-cpu=native"	20.848848342895508	33.63183879852295
"-Cllvm-args=--inline-threshold=5"	19.12150001525879	36.12738561630249
"-Cllvm-args=--inline-threshold=50"	19.518621921539307	36.02825427055359
"-Cllvm-args=--inline-threshold=250"	22.262113094329834	35.247283697128296
"-Cllvm-args=--inline-threshold=100000"	28.613292455673218	35.768500328063965
"-Ccodegen-units=1"	31.470869779586792	35.12194871902466
"-Ccodegen-units=16"	21.092504262924194	35.21182703971863
"-Ccodegen-units=256"	22.022200107574463	35.13366365432739
"-Cdebuginfo=0"	22.443039178848267	35.385923624038696
"-Cdebuginfo=1"	21.989919900894165	35.43087649345398
"-Cdebuginfo=2"	25.85436701774597	35.19275093078613
"-Cdebug-assertions=yes"	21.6205997467041	42.47312116622925
"-Copt-level=1"	23.54982590675354	38.66231036186218
"-Copt-level=2"	29.834123373031616	36.98280143737793
"-Copt-level=3"	29.660228729248047	35.461533069610596
"-Cpanic=abort"	19.694589853286743	35.08800745010376
"-Cstrip=debuginfo"	20.895015954971313	35.438963651657104
"-Cstrip=symbols"	20.61444067955017	35.515071630477905
"-Ccode-model=small"	20.98608088493347	35.49379014968872
"-Ccode-model=medium"	21.173545837402344	35.58227276802063
"-Ccode-model=large"	21.74319887161255	36.04522728919983
default	20.48545503616333	35.510077714920044
"-Coverflow-checks=yes"	21.245373487472534	40.421096086502075
"-Ctarget-cpu=x86-64"	20.9585919380188	35.48325037956238
"-Ctarget-cpu=x86-64-v2"	20.802523612976074	35.181344985961914
"-Ctarget-cpu=x86-64-v3"	20.99482226371765	33.62583351135254
"-Ctarget-cpu=x86-64-v4"	21.165064811706543	33.79265332221985
"-Ctarget-cpu=native"	21.56316375732422	33.424379110336304
"-Cllvm-args=--inline-threshold=5"	19.346338748931885	36.16757917404175
"-Cllvm-args=--inline-threshold=50"	19.853533506393433	36.83926343917847
"-Cllvm-args=--inline-threshold=250"	20.911664962768555	35.527382612228394
"-Cllvm-args=--inline-threshold=100000"	29.361571550369263	35.50478744506836
"-Ccodegen-units=1"	33.083503007888794	35.06594276428223
"-Ccodegen-units=16"	21.271823406219482	35.45139503479004
"-Ccodegen-units=256"	21.702906608581543	35.372326374053955
"-Cdebuginfo=0"	21.033193111419678	35.58549785614014
"-Cdebuginfo=1"	22.174885034561157	35.613349199295044
"-Cdebuginfo=2"	24.410696744918823	35.03782033920288
"-Cdebug-assertions=yes"	22.051115036010742	42.343971729278564
"-Copt-level=1"	23.800111293792725	38.90464115142822
"-Copt-level=2"	28.78785467147827	36.7643985748291
"-Copt-level=3"	30.357697010040283	35.46875309944153
"-Cpanic=abort"	19.51731276512146	34.901187896728516
"-Cstrip=debuginfo"	21.00663995742798	35.68944334983826
"-Cstrip=symbols"	21.428168058395386	35.66347861289978
"-Ccode-model=small"	20.97097110748291	35.50864124298096
"-Ccode-model=medium"	21.066230535507202	35.993245124816895
"-Ccode-model=large"	21.49818181991577	36.08486604690552
default	20.901348114013672	35.482983112335205
"-Coverflow-checks=yes"	21.13645911216736	40.604490995407104
"-Ctarget-cpu=x86-64"	20.87875461578369	35.68810987472534
"-Ctarget-cpu=x86-64-v2"	20.72581911087036	35.134278774261475
"-Ctarget-cpu=x86-64-v3"	20.728731393814087	33.583975315093994
"-Ctarget-cpu=x86-64-v4"	21.41240644454956	33.61787962913513
"-Ctarget-cpu=native"	21.36737585067749	33.438576459884644
"-Cllvm-args=--inline-threshold=5"	19.065927982330322	36.10146903991699
"-Cllvm-args=--inline-threshold=50"	20.395861387252808	36.16967439651489
"-Cllvm-args=--inline-threshold=250"	20.99735736846924	35.471678495407104
"-Cllvm-args=--inline-threshold=100000"	30.21221113204956	35.49510359764099
"-Ccodegen-units=1"	31.39602017402649	34.992252826690674
"-Ccodegen-units=16"	21.138481855392456	35.396326780319214
"-Ccodegen-units=256"	21.538010597229004	35.54060220718384
"-Cdebuginfo=0"	20.904541015625	35.483659744262695
"-Cdebuginfo=1"	22.47386884689331	35.62225270271301
"-Cdebuginfo=2"	25.753785133361816	35.18336200714111
"-Cdebug-assertions=yes"	21.426873445510864	42.49514412879944
"-Copt-level=1"	23.971999406814575	38.81735134124756
"-Copt-level=2"	27.96419858932495	36.37087535858154
"-Copt-level=3"	30.258143424987793	35.95765995979309
"-Cpanic=abort"	19.441261291503906	34.97216510772705
"-Cstrip=debuginfo"	20.860942840576172	35.51172208786011
"-Cstrip=symbols"	21.132636547088623	35.833553075790405
"-Ccode-model=small"	21.47227954864502	35.53811454772949
"-Ccode-model=medium"	22.31763529777527	35.708418130874634
"-Ccode-model=large"	21.622488021850586	35.92178559303284
default	21.143613576889038	35.422091484069824
"-Coverflow-checks=yes"	21.18272089958191	40.384207248687744
"-Ctarget-cpu=x86-64"	20.770928144454956	35.751962661743164
"-Ctarget-cpu=x86-64-v2"	20.901087045669556	35.04162001609802
"-Ctarget-cpu=x86-64-v3"	21.121047973632812	33.6563286781311
"-Ctarget-cpu=x86-64-v4"	21.231159448623657	33.62086009979248
"-Ctarget-cpu=native"	22.991310596466064	33.344772815704346
"-Cllvm-args=--inline-threshold=5"	19.843899250030518	35.981412410736084
"-Cllvm-args=--inline-threshold=50"	20.13615655899048	35.94822907447815
"-Cllvm-args=--inline-threshold=250"	20.798975229263306	35.217912435531616
"-Cllvm-args=--inline-threshold=100000"	29.5615816116333	35.364808320999146
"-Ccodegen-units=1"	31.435960054397583	35.13431787490845
"-Ccodegen-units=16"	21.089039087295532	35.220197677612305
"-Ccodegen-units=256"	23.033079862594604	35.23917317390442
"-Cdebuginfo=0"	20.979018926620483	35.44446063041687
"-Cdebuginfo=1"	22.091841459274292	35.654255390167236
"-Cdebuginfo=2"	24.79381513595581	35.128291606903076
"-Cdebug-assertions=yes"	22.117902755737305	42.07866621017456
"-Copt-level=1"	26.199153184890747	39.175496339797974
"-Copt-level=2"	29.257769107818604	36.75092959403992
"-Copt-level=3"	29.916354179382324	35.5880982875824
"-Cpanic=abort"	19.648685216903687	34.961010694503784
"-Cstrip=debuginfo"	20.812336444854736	35.416393518447876
"-Cstrip=symbols"	20.892781019210815	35.58141040802002
"-Ccode-model=small"	20.695727825164795	35.37296652793884
"-Ccode-model=medium"	20.987608909606934	35.62368869781494
"-Ccode-model=large"	21.61116909980774	35.86793923377991
default	21.08778429031372	35.422285079956055
"-Coverflow-checks=yes"	21.139721870422363	40.321720600128174
"-Ctarget-cpu=x86-64"	20.673135995864868	35.672614097595215
"-Ctarget-cpu=x86-64-v2"	20.98082137107849	35.111083984375
"-Ctarget-cpu=x86-64-v3"	22.031375408172607	33.5584192276001
"-Ctarget-cpu=x86-64-v4"	20.991806983947754	33.74671244621277
"-Ctarget-cpu=native"	20.992217302322388	33.23197102546692
"-Cllvm-args=--inline-threshold=5"	20.189167737960815	36.01850461959839
"-Cllvm-args=--inline-threshold=50"	20.396756172180176	36.040337562561035
"-Cllvm-args=--inline-threshold=250"	21.03030776977539	35.48569679260254
"-Cllvm-args=--inline-threshold=100000"	28.87784194946289	35.527838945388794
"-Ccodegen-units=1"	33.267266273498535	35.09322500228882
"-Ccodegen-units=16"	22.577669382095337	35.129854917526245
"-Ccodegen-units=256"	21.397448301315308	35.90650177001953
"-Cdebuginfo=0"	21.134105443954468	35.474377155303955
"-Cdebuginfo=1"	22.00895047187805	35.6411566734314
"-Cdebuginfo=2"	25.736534118652344	35.180089473724365
"-Cdebug-assertions=yes"	22.082205057144165	42.394122838974
"-Copt-level=1"	25.1823673248291	38.84503149986267
"-Copt-level=2"	29.79468083381653	36.51699900627136
"-Copt-level=3"	29.773934841156006	35.77430200576782
"-Cpanic=abort"	19.114646911621094	34.910650968551636
"-Cstrip=debuginfo"	20.84783363342285	35.62794589996338
"-Cstrip=symbols"	20.8447368144989	35.625932455062866
"-Ccode-model=small"	20.672868967056274	35.46172380447388
"-Ccode-model=medium"	21.15606689453125	35.688987255096436
"-Ccode-model=large"	21.39251708984375	35.97019004821777
default	22.143295764923096	35.54020667076111
"-Coverflow-checks=yes"	21.231251001358032	40.45318055152893
"-Ctarget-cpu=x86-64"	21.207111358642578	35.59211277961731
"-Cembed-bitcode=yes"	22.603168487548828	35.605432987213135
"-Cembed-bitcode=no"	21.02659821510315	35.76073956489563
"-Clto=thin -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	25.30205225944519	35.766165256500244
"-Clto=fat -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	61.180187940597534	35.544596672058105
fullfat	84.30265688896179	34.38768410682678
fullthin	37.63583731651306	33.78198719024658
fullfat	84.29526042938232	33.79077219963074
fullthin	35.18308186531067	33.94550585746765
fullfat	83.84459066390991	33.64024233818054
fullthin	36.60586142539978	33.977924823760986
fullfat	83.71452140808105	33.58708596229553
fullthin	35.05459499359131	33.727333545684814
fullfat	84.09624671936035	34.37329959869385
fullthin	35.965781450271606	34.44227886199951
fullfat	84.94499945640564	33.85196590423584
fullthin	35.24757266044617	33.78727197647095
fullfat	84.27588367462158	33.63171172142029
fullthin	35.31953740119934	34.05183410644531
fullfat	84.04328966140747	34.53290820121765
fullthin	37.25453996658325	34.510977268218994
fullfat	84.98753714561462	34.73828649520874
fullthin	35.332239389419556	34.92523455619812
fullfat	84.73725414276123	34.30735659599304
fullthin	37.5856409072876	34.654908180236816
default	21.13420009613037	37.22551441192627
"-Cembed-bitcode=yes"	23.199265718460083	35.86601948738098
"-Cembed-bitcode=no"	21.097108364105225	35.55016255378723
"-Clto=thin -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	24.419497966766357	35.51197409629822
"-Clto=fat -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	61.015761375427246	35.27235007286072
"-Coverflow-checks=yes"	20.766289234161377	41.858452558517456
"-Ctarget-cpu=x86-64"	20.969937801361084	35.561981201171875
"-Ctarget-cpu=x86-64-v2"	20.769076585769653	35.13782334327698
"-Ctarget-cpu=x86-64-v3"	20.849966287612915	33.75626230239868
"-Ctarget-cpu=x86-64-v4"	21.410598516464233	33.770198345184326
"-Ctarget-cpu=native"	20.97397255897522	33.652169704437256
"-Cllvm-args=--inline-threshold=5"	20.03148913383484	36.142465353012085
"-Cllvm-args=--inline-threshold=50"	19.66136932373047	36.253178358078
"-Cllvm-args=--inline-threshold=250"	20.706373929977417	35.41742491722107
"-Cllvm-args=--inline-threshold=100000"	30.134204387664795	35.805384397506714
"-Ccodegen-units=1"	32.1611065864563	35.28867769241333
"-Ccodegen-units=16"	22.34105896949768	35.78729867935181
"-Ccodegen-units=256"	22.02726674079895	35.350014209747314
"-Cdebuginfo=0"	20.489062547683716	35.50353217124939
"-Cdebuginfo=1"	23.722498655319214	35.6792676448822
"-Cdebuginfo=2"	24.553224086761475	35.296489238739014
"-Cdebug-assertions=yes"	21.885509729385376	42.24195432662964
"-Copt-level=s"	22.06600284576416	40.18963932991028
"-Copt-level=z"	21.96139359474182	45.941906690597534
"-Copt-level=1"	25.247869968414307	38.79511213302612
"-Copt-level=2"	29.40234375	36.57968759536743
"-Copt-level=3"	30.65957760810852	35.548903703689575
"-Cpanic=abort"	19.580098152160645	34.82945895195007
"-Cstrip=debuginfo"	20.847671270370483	35.55034255981445
"-Cstrip=symbols"	21.30435299873352	35.394097089767456
"-Ccode-model=small"	21.03129267692566	35.39481711387634
"-Ccode-model=medium"	20.626875162124634	35.783687114715576
"-Ccode-model=large"	21.292263746261597	35.95969319343567
fullfat	83.51892709732056	33.46228909492493
fullthin	35.062777042388916	33.46852135658264
fullfat	83.85139918327332	33.42006826400757
fullthin	37.2924108505249	33.626038789749146
fullfat	83.64664626121521	33.661964893341064
fullthin	35.13265085220337	33.618157625198364
fullfat	83.53592371940613	33.31847286224365
fullthin	35.72519850730896	33.62736749649048
fullfat	83.47434568405151	33.501346826553345
fullthin	35.07185769081116	33.48895478248596
fullfat	83.45604228973389	33.408689737319946
fullthin	35.1669225692749	33.70628547668457
fullfat	83.68530511856079	33.48775339126587
fullthin	36.1435112953186	33.721075773239136
fullfat	83.02021479606628	33.38144659996033
fullthin	36.759347677230835	33.40385627746582
fullfat	83.33208584785461	33.41394400596619
fullthin	35.944924116134644	33.68307185173035
fullfat	83.46679472923279	33.280131340026855
fullthin	35.292019844055176	33.67243957519531
default	20.93353533744812	35.72563719749451
"-Cembed-bitcode=yes"	21.0751895904541	35.65019655227661
"-Cembed-bitcode=no"	20.82136368751526	35.51317024230957
"-Clto=thin -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	25.25351357460022	35.54129385948181
"-Clto=fat -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	61.85195469856262	35.29737114906311
"-Coverflow-checks=yes"	21.33296251296997	40.38232398033142
"-Ctarget-cpu=x86-64"	21.207679271697998	35.5757110118866
"-Ctarget-cpu=x86-64-v2"	21.968993425369263	35.072036266326904
"-Ctarget-cpu=x86-64-v3"	20.978023052215576	33.6259229183197
"-Ctarget-cpu=x86-64-v4"	21.146402835845947	33.80778670310974
"-Ctarget-cpu=native"	20.962852478027344	33.455729722976685
"-Cllvm-args=--inline-threshold=5"	19.506298780441284	36.007408142089844
"-Cllvm-args=--inline-threshold=50"	20.3816077709198	36.104326248168945
"-Cllvm-args=--inline-threshold=250"	20.911941289901733	35.622021436691284
"-Cllvm-args=--inline-threshold=100000"	29.25345206260681	35.74972867965698
"-Ccodegen-units=1"	32.60828375816345	35.06137657165527
"-Ccodegen-units=16"	21.154228448867798	35.24700117111206
"-Ccodegen-units=256"	22.430579662322998	35.45278477668762
"-Cdebuginfo=0"	21.328763008117676	35.5370409488678
"-Cdebuginfo=1"	21.98851251602173	35.608705043792725
"-Cdebuginfo=2"	25.530879974365234	35.10886240005493
"-Cdebug-assertions=yes"	23.68140435218811	42.40224575996399
"-Copt-level=s"	22.664480924606323	40.04240822792053
"-Copt-level=z"	20.661996603012085	45.898849964141846
"-Copt-level=1"	25.554487228393555	38.8916711807251
"-Copt-level=2"	29.260318994522095	36.511350870132446
"-Copt-level=3"	30.344857454299927	35.654860496520996
"-Cpanic=abort"	19.558060884475708	34.99565672874451
"-Cstrip=debuginfo"	20.774136304855347	35.51582479476929
"-Cstrip=symbols"	20.861263036727905	35.5598886013031
"-Ccode-model=small"	20.887714624404907	35.51380205154419
"-Ccode-model=medium"	21.1398024559021	35.664918184280396
"-Ccode-model=large"	21.358847856521606	35.93133807182312
fullfat	83.88302183151245	33.51624274253845
fullthin	36.68276762962341	33.541478633880615
fullfat	83.05464124679565	33.31102252006531
fullthin	36.46144390106201	33.46748399734497
fullfat	83.52565407752991	33.404274225234985
fullthin	36.218239307403564	33.694801568984985
fullfat	83.44911909103394	33.44669532775879
fullthin	34.92567038536072	33.57563018798828
fullfat	83.36598658561707	33.65613603591919
fullthin	35.11019587516785	33.61690163612366
fullfat	83.67408204078674	33.54388666152954
fullthin	35.67250609397888	33.620550870895386
fullfat	83.70633554458618	33.38193678855896
fullthin	36.72529101371765	33.725911378860474
fullfat	83.57424902915955	33.50460767745972
fullthin	36.7603075504303	33.74245262145996
fullfat	83.73383855819702	34.03315591812134
fullthin	35.96166777610779	33.783162355422974
fullfat	83.57751560211182	33.39349699020386
fullthin	35.575714111328125	33.56927251815796
default	21.044111013412476	35.51323175430298
"-Cembed-bitcode=yes"	21.130316734313965	35.40953254699707
"-Cembed-bitcode=no"	20.684407234191895	35.36704707145691
"-Clto=thin -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	24.905444622039795	35.49420881271362
"-Clto=fat -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	61.69722270965576	35.20641374588013
"-Coverflow-checks=yes"	21.410682916641235	41.15224075317383
"-Ctarget-cpu=x86-64"	20.76668620109558	35.56355690956116
"-Ctarget-cpu=x86-64-v2"	20.67287015914917	35.14290976524353
"-Ctarget-cpu=x86-64-v3"	20.639899969100952	33.60071349143982
"-Ctarget-cpu=x86-64-v4"	21.07373833656311	33.634214639663696
"-Ctarget-cpu=native"	21.596712350845337	33.440797328948975
"-Cllvm-args=--inline-threshold=5"	19.88664174079895	36.0893714427948
"-Cllvm-args=--inline-threshold=50"	20.233020305633545	36.30450940132141
"-Cllvm-args=--inline-threshold=250"	21.26560091972351	35.66650652885437
"-Cllvm-args=--inline-threshold=100000"	29.598029851913452	35.56338691711426
"-Ccodegen-units=1"	32.164430379867554	35.0857880115509
"-Ccodegen-units=16"	20.849380493164062	35.28290772438049
"-Ccodegen-units=256"	21.93964195251465	35.360527992248535
"-Cdebuginfo=0"	21.059078216552734	35.55646991729736
"-Cdebuginfo=1"	22.018983602523804	35.64946413040161
"-Cdebuginfo=2"	24.777956247329712	35.20041465759277
"-Cdebug-assertions=yes"	22.064061403274536	42.912864685058594
"-Copt-level=s"	22.73009991645813	40.338913917541504
"-Copt-level=z"	20.79058837890625	45.911842823028564
"-Copt-level=1"	25.305985689163208	38.84523153305054
"-Copt-level=2"	30.84920048713684	36.50107789039612
"-Copt-level=3"	30.01163649559021	35.552932024002075
"-Cpanic=abort"	20.067654371261597	35.004525899887085
"-Cstrip=debuginfo"	21.179215669631958	35.582534313201904
"-Cstrip=symbols"	20.913976430892944	35.48949360847473
"-Ccode-model=small"	20.49209952354431	35.56673192977905
"-Ccode-model=medium"	20.710831880569458	35.863407373428345
"-Ccode-model=large"	21.683536529541016	35.92388963699341
fullfat	83.56454300880432	33.4438362121582
fullthin	36.106565952301025	33.79470777511597
fullfat	83.36901092529297	33.349445104599
fullthin	35.07977032661438	33.460118532180786
fullfat	83.395742893219	33.629145860672
fullthin	35.336578607559204	33.510058879852295
fullfat	83.25169515609741	33.35777306556702
fullthin	35.57542324066162	33.60170006752014
fullfat	83.66590023040771	33.67637515068054
fullthin	35.02792143821716	33.65875482559204
fullfat	83.15527772903442	33.44756102561951
fullthin	35.94815254211426	33.641252517700195
fullfat	83.40157318115234	33.39043855667114
fullthin	36.42148947715759	33.51103329658508
fullfat	83.16125535964966	33.42249298095703
fullthin	35.4943482875824	33.541091203689575
fullfat	83.50725650787354	33.30053734779358
fullthin	34.884130001068115	33.49374079704285
fullfat	83.47934246063232	33.392969369888306
fullthin	36.226359367370605	33.51611542701721
default	22.48047137260437	35.47585916519165
"-Cembed-bitcode=yes"	21.243195295333862	35.527153730392456
"-Cembed-bitcode=no"	20.919410467147827	35.40348219871521
"-Clto=thin -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	25.079533576965332	35.50113534927368
"-Clto=fat -Clinker-plugin-lto=yes -Cembed-bitcode=yes -Zdylib-lto"	61.9828417301178	35.348658084869385
"-Coverflow-checks=yes"	20.90678834915161	40.582417726516724
"-Ctarget-cpu=x86-64"	21.121710777282715	35.63800096511841
"-Ctarget-cpu=x86-64-v2"	22.587981700897217	34.973726749420166
"-Ctarget-cpu=x86-64-v3"	21.14071035385132	33.78484392166138
"-Ctarget-cpu=x86-64-v4"	20.52538824081421	33.50762057304382
"-Ctarget-cpu=native"	21.12876033782959	33.25710415840149
"-Cllvm-args=--inline-threshold=5"	19.309006452560425	36.12735295295715
"-Cllvm-args=--inline-threshold=50"	19.927584886550903	35.94448804855347
"-Cllvm-args=--inline-threshold=250"	20.764484882354736	35.30395293235779
"-Cllvm-args=--inline-threshold=100000"	28.856409788131714	35.52186846733093
"-Ccodegen-units=1"	31.62295699119568	35.35079216957092
"-Ccodegen-units=16"	20.758499145507812	35.35417890548706
"-Ccodegen-units=256"	23.06076955795288	35.4693865776062
"-Cdebuginfo=0"	21.159895181655884	35.458385944366455
"-Cdebuginfo=1"	22.623332738876343	35.489410400390625
"-Cdebuginfo=2"	25.382992267608643	35.13047170639038
"-Cdebug-assertions=yes"	23.12576651573181	42.61330962181091
"-Copt-level=s"	23.135918617248535	40.23526048660278
"-Copt-level=z"	21.857593774795532	45.88679003715515
"-Copt-level=1"	24.858429193496704	38.80485010147095
"-Copt-level=2"	29.21030282974243	36.82633304595947
"-Copt-level=3"	29.957594394683838	35.546717405319214
"-Cpanic=abort"	19.58846354484558	34.96455454826355
